sigma,N,rule,window,replicate,seed,MSE,PSNR,laplacian_variance,dct_hf_energy,selection_entropy,selection_entropy_normalized,clipping_fraction
0.04,16,maxfocus,3,38,555416281,0.0029518502277484267,25.29905681710961,0.07674834996374331,0.006212903666512757,2.772242573812685,0.9998751533452042,7.03125e-06
0.04,16,maxfocus,7,38,555416281,0.0020895125721526802,26.799550114549767,0.04807061186140241,0.004100002287712862,2.771060461291708,0.9994487963772576,7.03125e-06
0.04,16,single,NA,39,1022113179,0.0016086002020243267,27.93551881090368,0.03255558857507434,0.0029098746945578654,NA,NA,7.03125e-06
0.04,16,mean,NA,39,1022113179,0.0001000820527143988,39.996437957067826,0.002399631643024447,0.00019833634780676144,NA,NA,7.03125e-06
0.04,16,maxfocus,3,39,1022113179,0.0029567957927368275,25.291786684228118,0.07762067107987333,0.006264482559461607,2.7722982093511837,0.9998952196240766,7.03125e-06
0.04,16,maxfocus,7,39,1022113179,0.002088428465633984,26.801803959135768,0.04809752691550667,0.004102281001140636,2.771384157417711,0.9995655450761926,7.03125e-06
0.04,16,single,NA,40,1901807942,0.0015965793676374891,27.968094873530074,0.0323363514789212,0.0028903447335558905,NA,NA,6.640625e-06
0.04,16,mean,NA,40,1901807942,0.000100473709571576,39.979475629368004,0.002414287309347053,0.00019952458618966587,NA,NA,6.640625e-06
0.04,16,maxfocus,3,40,1901807942,0.0029609775370342036,25.285648873013784,0.07723714032285722,0.006273149633861077,2.7722307699465425,0.9998708960004175,6.640625e-06
0.04,16,maxfocus,7,40,1901807942,0.002104509900217174,26.768490268655547,0.04857976525270565,0.004138766741145156,2.7718094482385887,0.9997189363157465,6.640625e-06
0.04,16,single,NA,41,1247019353,0.001600318198256459,27.957936560894584,0.03230886036863152,0.0028883715900967356,NA,NA,5.078125e-06
0.04,16,mean,NA,41,1247019353,0.0001000197871814426,39.999140738637706,0.0024067583745755942,0.00019929269649316628,NA,NA,5.078125e-06
0.04,16,maxfocus,3,41,1247019353,0.0029516219353026823,25.299392708079388,0.07683828760120683,0.006256432963224765,2.772213898241859,0.9998648108192478,5.078125e-06
0.04,16,maxfocus,7,41,1247019353,0.0020960757970254346,26.785930167099238,0.04805020842800948,0.004110449964197567,2.77114378905153,0.9994788505137234,5.078125e-06
0.04,16,single,NA,42,621276922,0.0016051806373843115,27.94476087617408,0.03228097256315319,0.002900570251494204,NA,NA,3.515625e-06
0.04,16,mean,NA,42,621276922,0.00010018413284051077,39.992010565673816,0.002401637659561761,0.00019866733558073678,NA,NA,3.515625e-06
0.04,16,maxfocus,3,42,621276922,0.002960922288796648,25.285729907835083,0.0769831552679321,0.006258771639304209,2.7724372708341036,0.9999453754520233,3.515625e-06
0.04,16,maxfocus,7,42,621276922,0.002097561054583403,26.782853891248823,0.04815975314401337,0.00411594984416192,2.7717597765764994,0.9997010210506042,3.515625e-06
0.04,16,single,NA,43,2132021806,0.0016090121284156786,27.934406822625917,0.03257689771580905,0.0029060892035243486,NA,NA,4.6875e-06
0.04,16,mean,NA,43,2132021806,9.977422024059557e-05,40.00981657645967,0.002383003787832399,0.0001967420655242529,NA,NA,4.6875e-06
0.04,16,maxfocus,3,43,2132021806,0.0029530229402119092,25.297331792561376,0.07676778448172963,0.006236852891339834,2.7722297326468035,0.9998705218736201,4.6875e-06
0.04,16,maxfocus,7,43,2132021806,0.0020928158757528006,26.792689788576972,0.048493243721191445,0.004133713578216268,2.7706584073952194,0.9993037860865991,4.6875e-06
0.04,16,single,NA,44,536425604,0.0016024934341322314,27.952037412325346,0.032240404228916296,0.002891912060600157,NA,NA,5.859375e-06
0.04,16,mean,NA,44,536425604,9.977649673547113e-05,40.00971748694724,0.0023934875796539283,0.0001976623068957878,NA,NA,5.859375e-06
0.04,16,maxfocus,3,44,536425604,0.0029410159625700514,25.315026183228262,0.07663705391419226,0.006218776927617817,2.772314012286099,0.9999009193280349,5.859375e-06
0.04,16,maxfocus,7,44,536425604,0.0020926970649480874,26.79293634797183,0.04819235741721453,0.004116787335323214,2.771738562469559,0.9996933696788843,5.859375e-06
0.04,16,single,NA,45,1851569963,0.0016018241812124885,27.9538515449374,0.032261798942048496,0.0028886147860500483,NA,NA,1.171875e-05
0.04,16,mean,NA,45,1851569963,0.00010011933173409165,39.99482057836937,0.0024015467733852856,0.00019856592689838372,NA,NA,1.171875e-05
0.04,16,maxfocus,3,45,1851569963,0.0029533641640290776,25.296829991313206,0.07691911497883211,0.006259562181682781,2.772290794559814,0.9998925453033919,1.171875e-05
0.04,16,maxfocus,7,45,1851569963,0.0020936868672591456,26.790882710766837,0.04811709560110993,0.004119245126902842,2.7717681759325203,0.9997040504779238,1.171875e-05
0.04,16,single,NA,46,846877148,0.0015987506590045342,27.962192634972,0.032177199422208654,0.002879733486282021,NA,NA,6.25e-06
0.04,16,mean,NA,46,846877148,0.00010032854434002343,39.98575488856776,0.0024078476900582495,0.00019914097676027273,NA,NA,6.25e-06
0.04,16,maxfocus,3,46,846877148,0.002958011602898406,25.29000126801307,0.07704341219051268,0.006252095594206131,2.772357585256049,0.9999166349549509,6.25e-06
0.04,16,maxfocus,7,46,846877148,0.0021042016793904445,26.769126371186992,0.04865727585806896,0.004148957718640372,2.7715872544738063,0.9996387968551045,6.25e-06
0.04,16,single,NA,47,1498272151,0.001601136473218863,27.955716493175018,0.03233932633773149,0.002888844097680541,NA,NA,3.90625e-06
0.04,16,mean,NA,47,1498272151,0.00010041248664476703,39.98212277791311,0.002401144535336386,0.0001977835806748464,NA,NA,3.90625e-06
0.04,16,maxfocus,3,47,1498272151,0.0029517051910527003,25.299270209318784,0.07675223900761163,0.006241525749271859,2.7725112991010947,0.9999720755054418,3.90625e-06
0.04,16,maxfocus,7,47,1498272151,0.0020975181890400332,26.78294264413223,0.04823435933915718,0.004124234310270135,2.771926301935344,0.999761082377951,3.90625e-06
0.04,16,single,NA,48,1994525636,0.001595898849510012,27.969946383560668,0.03220713080194206,0.0028805214928168434,NA,NA,5.859375e-06
0.04,16,mean,NA,48,1994525636,9.937023203171652e-05,40.02743696091375,0.002371687246671834,0.00019640568995588908,NA,NA,5.859375e-06
0.04,16,maxfocus,3,48,1994525636,0.002948858101425763,25.303461251255396,0.07661045197813539,0.006232746283070814,2.7722776031162044,0.9998877874958225,5.859375e-06
0.04,16,maxfocus,7,48,1994525636,0.0020935828345341294,26.79109851171418,0.048281402402343875,0.004129531901726525,2.771164130807449,0.9994861872513204,5.859375e-06
0.04,16,single,NA,49,720594377,0.0015972699871098237,27.966216687070474,0.032183874744127684,0.0028842590542457894,NA,NA,7.03125e-06
0.04,16,mean,NA,49,720594377,0.00010061576722650731,39.97333956825787,0.0024166870267012894,0.0001999209966113491,NA,NA,7.03125e-06
0.04,16,maxfocus,3,49,720594377,0.0029542840531879334,25.29547749781937,0.07692877358635804,0.006240970466663343,2.7724795922662073,0.9999606396820782,7.03125e-06
0.04,16,maxfocus,7,49,720594377,0.002091919942929822,26.794549397899896,0.04835610802088618,0.004126435987711822,2.772063871525369,0.9998107001192776,7.03125e-06
0.04,16,single,NA,50,104897386,0.0015966978405325598,27.967772620739268,0.03216995803692374,0.0028749489089180515,NA,NA,5.46875e-06
0.04,16,mean,NA,50,104897386,9.926739069780214e-05,40.03193393658306,0.0023736366222981958,0.00019618870571796898,NA,NA,5.46875e-06
0.04,16,maxfocus,3,50,104897386,0.0029611708439869124,25.285365353799122,0.07692692810559042,0.006237775150402332,2.7722327474056896,0.9998716092180437,5.46875e-06
0.04,16,maxfocus,7,50,104897386,0.0020945790277164984,26.789032492183885,0.04821923630138371,0.004096069728910947,2.771416761570503,0.9995773045385788,5.46875e-06
0.04,16,single,NA,51,772223768,0.0015921954522191005,27.980036208885505,0.032142500366487345,0.0028597720860794483,NA,NA,5.078125e-06
0.04,16,mean,NA,51,772223768,0.00010005328706802273,39.99768638841325,0.0023841996028507347,0.0001972030665322036,NA,NA,5.078125e-06
0.04,16,maxfocus,3,51,772223768,0.0029353796058505326,25.323357274433654,0.0763577230766846,0.006199712156273156,2.7723966164309384,0.9999307124755642,5.078125e-06
0.04,16,maxfocus,7,51,772223768,0.002093897998239033,26.79044478283202,0.04818227622138747,0.004121482110798414,2.7719209423770534,0.9997591493259093,5.078125e-06
0.04,16,single,NA,52,96122033,0.0015850360936204232,27.99960843804775,0.03189646808814376,0.00285491780311628,NA,NA,4.6875e-06
0.04,16,mean,NA,52,96122033,0.00010001124018627135,39.999511872345394,0.0024008511333661357,0.00019864905376852055,NA,NA,4.6875e-06
0.04,16,maxfocus,3,52,96122033,0.002948820559810975,25.303516541199393,0.0766901562123241,0.0062536190877770115,2.772396906214624,0.9999308169929356,4.6875e-06
0.04,16,maxfocus,7,52,96122033,0.0020754889923105236,26.828795656299455,0.04763047005987397,0.004083030144092843,2.771239535289336,0.9995133836693402,4.6875e-06
0.04,16,single,NA,53,1445972438,0.0015984908723300976,27.962898392846856,0.03237425876962594,0.0029001088550910455,NA,NA,7.421875e-06
0.04,16,mean,NA,53,1445972438,0.00010010530020755173,39.99542927616043,0.002396352605351709,0.00019907354293981027,NA,NA,7.421875e-06
0.04,16,maxfocus,3,53,1445972438,0.002969841382313613,25.27266745506189,0.07693102826406281,0.0062621104571854505,2.772431287449756,0.9999432174022919,7.421875e-06
0.04,16,maxfocus,7,53,1445972438,0.002097038967878244,26.783934992546122,0.04837642277248531,0.004132917307861759,2.772170760552787,0.9998492521867229,7.421875e-06
0.04,16,single,NA,54,1593660478,0.0016068634735178224,27.940210213179633,0.03256738810534784,0.0029186880260662195,NA,NA,5.859375e-06
0.04,16,mean,NA,54,1593660478,9.988886108679073e-05,40.00482938583399,0.0024068430230877805,0.00019908810916820054,NA,NA,5.859375e-06
0.04,16,maxfocus,3,54,1593660478,0.002950348507723684,25.301266802789225,0.07693358518233716,0.006230767436799616,2.772373929762924,0.9999225299897044,5.859375e-06
0.04,16,maxfocus,7,54,1593660478,0.002097468713542003,26.78304508514711,0.04823050986240936,0.004130350810600215,2.7719394877336585,0.9997658381494107,5.859375e-06
0.04,16,single,NA,55,1390608845,0.00159229974943485,27.979751732367713,0.03219094979199304,0.0028784083924643087,NA,NA,7.8125e-06
0.04,16,mean,NA,55,1390608845,9.992013598656629e-05,40.00346983579326,0.0023934669137809406,0.0001979939062917694,NA,NA,7.8125e-06
0.04,16,maxfocus,3,55,1390608845,0.002949717941644236,25.30219510206237,0.07674399914292768,0.006241378925322039,2.7723014808808273,0.9998963995789748,7.8125e-06
0.04,16,maxfocus,7,55,1390608845,0.002084568717029293,26.809837839462993,0.04790336529062737,0.004116697553138478,2.7716279498224052,0.9996534745995073,7.8125e-06
0.04,16,single,NA,56,1880011702,0.0016044775377494318,27.946663585309317,0.03229844956074562,0.0028940447789775363,NA,NA,6.25e-06
0.04,16,mean,NA,56,1880011702,9.992479102967949e-05,40.003267512965486,0.002379706081296085,0.0001971663738680656,NA,NA,6.25e-06
0.04,16,maxfocus,3,56,1880011702,0.0029459167017579467,25.307795373570418,0.07710801621216877,0.006246001298915318,2.7722749695803914,0.9998868376485582,6.25e-06
0.04,16,maxfocus,7,56,1880011702,0.002094126225954283,26.789971442506637,0.04837470409970096,0.004131963480585408,2.77064172440704,0.9992977689705207,6.25e-06
0.04,16,single,NA,57,1076364021,0.001595737976767436,27.970384191170062,0.032237404176220355,0.002886441251207141,NA,NA,7.421875e-06
0.04,16,mean,NA,57,1076364021,9.972959485984393e-05,40.011759452281545,0.002382697472841322,0.00019655536980071772,NA,NA,7.421875e-06
0.04,16,maxfocus,3,57,1076364021,0.0029488093309619243,25.30353307878236,0.07661703910733186,0.006216077994661684,2.7723329050594363,0.9999077334556356,7.421875e-06
0.04,16,maxfocus,7,57,1076364021,0.002089120389171014,26.80036532328866,0.04821068871901431,0.004126132521518641,2.7714365121408333,0.9995844280510464,7.421875e-06
0.04,16,single,NA,58,1209215765,0.0015969528505565018,27.967079060565183,0.032167235912280136,0.002883017159399168,NA,NA,6.640625e-06
0.04,16,mean,NA,58,1209215765,9.97482045668719e-05,40.01094912721091,0.002383996843191993,0.0001969621196998564,NA,NA,6.640625e-06
0.04,16,maxfocus,3,58,1209215765,0.0029535853233580846,25.296504786987487,0.07690701304045108,0.006224988750197404,2.7724455042254474,0.9999483450202387,6.640625e-06
0.04,16,maxfocus,7,58,1209215765,0.0020834295048185597,26.81221189800537,0.04789219934653051,0.004106600033803121,2.7718586439462163,0.9997366799166033,6.640625e-06
0.04,16,single,NA,59,1670814839,0.0015974068021703982,27.9658447056163,0.032310255080279106,0.0028946967550523895,NA,NA,2.34375e-06
0.04,16,mean,NA,59,1670814839,0.00010025373778142449,39.988994265124084,0.00240022734896,0.00019820470508717634,NA,NA,2.34375e-06
0.04,16,maxfocus,3,59,1670814839,0.0029627691609038233,25.28302184514233,0.07744513989670716,0.006284333957433753,2.772459984898992,0.9999535678192166,2.34375e-06
0.04,16,maxfocus,7,59,1670814839,0.002096839716648876,26.78434765927304,0.048406696911867005,0.004140224066790074,2.7714400880053622,0.9995857177715521,2.34375e-06
0.04,16,single,NA,60,10781736,0.0016104659680730158,27.930484481397006,0.032313204464905154,0.002894786030845919,NA,NA,6.25e-06
0.04,16,mean,NA,60,10781736,0.00010004900001525263,39.99787247757686,0.002397612190422537,0.0001984480333672735,NA,NA,6.25e-06
0.04,16,maxfocus,3,60,10781736,0.002955538918220507,25.293633175341327,0.07713356985360477,0.006261610383341981,2.772343776206158,0.9999116543930016,6.25e-06
0.04,16,maxfocus,7,60,10781736,0.0020974848125357125,26.783011751265867,0.04840776204146858,0.004140596624600808,2.7718214313585197,0.9997232583126712,6.25e-06
0.04,16,single,NA,61,365242629,0.0016002369153502122,27.958157152113365,0.03221129653345927,0.00287723109635356,NA,NA,4.6875e-06
0.04,16,mean,NA,61,365242629,9.960253916193417e-05,40.01729589990353,0.002375262613778036,0.0001962112100610536,NA,NA,4.6875e-06
0.04,16,maxfocus,3,61,365242629,0.002947112368882719,25.30603304850674,0.07696694549297615,0.006235633765752197,2.7722007252567673,0.9998600596691816,4.6875e-06
0.04,16,maxfocus,7,61,365242629,0.0020884874137458856,26.801681376634903,0.048284046530379376,0.004118721502192279,2.7718516962084006,0.9997341740498803,4.6875e-06
0.04,16,single,NA,62,2079986538,0.001597810419513071,27.96474751081861,0.032113610300031965,0.0028777133679610866,NA,NA,7.421875e-06
0.04,16,mean,NA,62,2079986538,9.976306956033019e-05,40.01030196732757,0.002408369520391039,0.00019917610795836587,NA,NA,7.421875e-06
0.04,16,maxfocus,3,62,2079986538,0.00294781238312396,25.30500161100264,0.07697244670938885,0.00623687118217636,2.772356751175338,0.9999163341239246,7.421875e-06
0.04,16,maxfocus,7,62,2079986538,0.002087114483395298,26.80453728153902,0.04808079522601225,0.0041018641563306275,2.7715308381058805,0.9996184489515466,7.421875e-06
0.04,16,single,NA,63,1998047567,0.0015979342113915213,27.964411050081278,0.032214062706305696,0.002874786681861406,NA,NA,7.8125e-06
0.04,16,mean,NA,63,1998047567,0.00010035706812542606,39.984520348379796,0.002404244135717596,0.00019789836335162744,NA,NA,7.8125e-06
0.04,16,maxfocus,3,63,1998047567,0.002949026615933869,25.30321307780163,0.07674755228510591,0.006225213235374754,2.772407459422384,0.9999346232580609,7.8125e-06
0.04,16,maxfocus,7,63,1998047567,0.00208844987794114,26.80175943187843,0.04818689815413071,0.004108750516529259,2.7718487160075203,0.9997330991696226,7.8125e-06
0.04,16,single,NA,64,1423368676,0.001596145217178855,27.969275991065608,0.03210243904045978,0.0028733405549032777,NA,NA,5.078125e-06
0.04,16,mean,NA,64,1423368676,9.940907630771444e-05,40.02573961574487,0.0023696589062724076,0.00019573866755848688,NA,NA,5.078125e-06
0.04,16,maxfocus,3,64,1423368676,0.0029473148229469887,25.305734716946695,0.07651800424765177,0.0062121045192300465,2.7721496770264458,0.9998416479119987,5.078125e-06
0.04,16,maxfocus,7,64,1423368676,0.002098915012612522,26.78005146124916,0.04821973437950879,0.004123660158191923,2.771027074286101,0.9994367545604028,5.078125e-06
0.04,16,single,NA,65,566781545,0.0015960624413527602,27.969501221303496,0.03235422395874936,0.002890659730724188,NA,NA,4.296875e-06
0.04,16,mean,NA,65,566781545,0.00010027751048056948,39.987964565045274,0.002394709262498355,0.00019819965290715827,NA,NA,4.296875e-06
0.04,16,maxfocus,3,65,566781545,0.0029454356612968985,25.30850459347578,0.07651185481402939,0.006225108239581853,2.772372885024695,0.9999221531800391,4.296875e-06
0.04,16,maxfocus,7,65,566781545,0.0020882482257220183,26.802178789198127,0.048160862386371274,0.004116938070278647,2.771573515632514,0.9996338416155546,4.296875e-06
0.04,16,single,NA,66,882999190,0.001599920424866061,27.95901617282189,0.03228593491081349,0.002894108062673933,NA,NA,3.515625e-06
0.04,16,mean,NA,66,882999190,9.99271006508621e-05,40.0031671330565,0.0023945341840277885,0.00019767071668090768,NA,NA,3.515625e-06
0.04,16,maxfocus,3,66,882999190,0.0029500104221995074,25.30176449684298,0.07690515116855044,0.006222789143421885,2.7722531059077067,0.9998789519955187,3.515625e-06
0.04,16,maxfocus,7,66,882999190,0.0020848798132906852,26.809189756682112,0.04810297444406902,0.0041088185532653435,2.7710199529322024,0.9994341860749143,3.515625e-06
0.04,16,single,NA,67,436964419,0.001598642694607291,27.96248592601753,0.03227477621761946,0.0028889448354743586,NA,NA,6.25e-06
0.04,16,mean,NA,67,436964419,9.965794721252456e-05,40.014880628147196,0.0023756558814289857,0.0001967475883171299,NA,NA,6.25e-06
0.04,16,maxfocus,3,67,436964419,0.0029605816641894533,25.286229549104068,0.07709183950645854,0.006261461693421593,2.772505249361747,0.9999698935232029,6.25e-06
0.04,16,maxfocus,7,67,436964419,0.0020942209434890134,26.789775015128413,0.04828713976655342,0.004127905158158929,2.7721782651076188,0.9998519588827329,6.25e-06
0.04,16,single,NA,68,1763465888,0.0015965821945095595,27.968087184004084,0.03217652632246506,0.002881904579459731,NA,NA,6.25e-06
0.04,16,mean,NA,68,1763465888,9.998444251709027e-05,40.000675705460736,0.0023989806940905955,0.00019820362303569602,NA,NA,6.25e-06
0.04,16,maxfocus,3,68,1763465888,0.0029673930868777953,25.27624919421546,0.07725578338952012,0.0062529493576715545,2.7723034946723937,0.9998971259007513,6.25e-06
0.04,16,maxfocus,7,68,1763465888,0.002077545480545674,26.824494600907496,0.04768159303758416,0.004075066860728185,2.7713682355231004,0.9995598024665935,6.25e-06
