delta,model,regime,E,M
0.04399999999999999,CW,LF,0.999552869040359,0.020315954375757922
0.04499999999999999,CW,LF,0.9995323226030621,0.020776911680160777
0.04599999999999999,CW,LF,0.9995113152342662,0.021237817182296247
0.04699999999999999,CW,LF,0.9994898469863471,0.02169866973498062
0.047999999999999994,CW,LF,0.9994679179128282,0.022159468191296678
0.04899999999999999,CW,LF,0.9994455280683787,0.02262021140458108
0.04999999999999999,CW,LF,0.9994226775088156,0.023080898228461516
0.05099999999999999,CW,LF,0.9993993662911005,0.02354152751682462
0.05199999999999999,CW,LF,0.9993755944733423,0.02400209812385582
0.05299999999999999,CW,LF,0.9993513621147952,0.024462608904034802
0.05399999999999999,CW,LF,0.9993266692758582,0.024923058712111763
0.05499999999999999,CW,LF,0.9993015160180765,0.025383446403171337
0.05599999999999999,CW,LF,0.9992759024041393,0.02584377083258724
0.05699999999999999,CW,LF,0.9992498284978801,0.026304030856037264
0.05799999999999999,CW,LF,0.9992232943642769,0.02676422532953983
0.05899999999999999,CW,LF,0.9991963000694524,0.02722435310942785
0.05999999999999999,CW,LF,0.9991688456806705,0.027684413052355056
0.06099999999999999,CW,LF,0.9991409312663407,0.028144404015320985
0.061999999999999986,CW,LF,0.9991125568960142,0.028604324855666916
0.06299999999999999,CW,LF,0.9990837226403847,0.029064174431072114
0.06399999999999999,CW,LF,0.9990544285712877,0.02952395159957266
0.06499999999999999,CW,LF,0.9990246747617015,0.029983655219566554
0.06599999999999999,CW,LF,0.9989944612857452,0.030443284149809714
0.06699999999999999,CW,LF,0.9989637882186787,0.03090283724943066
0.06799999999999999,CW,LF,0.9989326556369033,0.03136231337793127
0.06899999999999999,CW,LF,0.9989010636179598,0.03182171139518692
0.06999999999999999,CW,LF,0.9988690122405299,0.032281030161478166
0.071,CW,LF,0.9988365015844337,0.032740268537453876
0.07199999999999998,CW,LF,0.9988035317306311,0.03319942538417358
0.07299999999999998,CW,LF,0.9987701027612214,0.03365849956310329
0.07399999999999998,CW,LF,0.9987362147594405,0.034117489936100726
0.07499999999999998,CW,LF,0.9987018678096636,0.03457639536545388
0.07599999999999998,CW,LF,0.9986670619974034,0.0350352147138641
0.07699999999999999,CW,LF,0.9986317974093085,0.03549394684445191
0.07799999999999999,CW,LF,0.9985960741331658,0.03595259062078053
0.07899999999999999,CW,LF,0.9985598922578972,0.036411144906847194
0.07999999999999999,CW,LF,0.9985232518735607,0.036869608567077404
0.08099999999999999,CW,LF,0.99848615307135,0.037327980466358955
0.08199999999999999,CW,LF,0.9984485959435933,0.037786259470031676
0.08299999999999999,CW,LF,0.9984105805837531,0.038244444443883974
0.08399999999999999,CW,LF,0.9983721070864265,0.038702534254181166
0.08499999999999998,CW,LF,0.9983331755473437,0.039160527767643845
0.08599999999999998,CW,LF,0.9982937860633678,0.039618423851486166
0.08699999999999998,CW,LF,0.9982539387324946,0.040076221373383104
0.08799999999999998,CW,LF,0.9982136336538522,0.04053391920151342
0.08899999999999998,CW,LF,0.9981728709277002,0.04099151620453834
0.08999999999999998,CW,LF,0.9981316506554287,0.041449011251612045
0.09099999999999998,CW,LF,0.998089972939559,0.0419064032124071
0.09199999999999998,CW,LF,0.9980478378837423,0.042363690957091645
0.09299999999999999,CW,LF,0.9980052455927599,0.042820873356353824
0.09399999999999999,CW,LF,0.9979621961725211,0.0432779492813989
0.09499999999999999,CW,LF,0.9979186897300645,0.04373491760395599
0.09599999999999999,CW,LF,0.9978747263735568,0.04419177719629501
0.09699999999999998,CW,LF,0.9978303062122911,0.04464852693120449
0.09799999999999998,CW,LF,0.9977854293566889,0.04510516568203089
0.09899999999999998,CW,LF,0.9977400959182972,0.045561692322659275
0.09999999999999998,CW,LF,0.9976943060097888,0.04601810572752922
0.10099999999999998,CW,LF,0.9976480597449622,0.04647440477164095
0.10199999999999998,CW,LF,0.9976013572387407,0.046930588330554364
0.10299999999999998,CW,LF,0.997554198607171,0.04738665528040212
0.10399999999999998,CW,LF,0.997506583967424,0.047842604497889095
0.10499999999999998,CW,LF,0.9974585134377935,0.04829843486030229
0.10599999999999998,CW,LF,0.9974099871376959,0.04875414524551663
0.10699999999999998,CW,LF,0.9973610051876689,0.04920973453199142
0.10799999999999998,CW,LF,0.9973115677093717,0.04966520159878409
0.10899999999999999,CW,LF,0.9972616748255846,0.05012054532556115
0.10999999999999997,CW,LF,0.9972113266602073,0.050575764592593886
0.11099999999999997,CW,LF,0.997160523338259,0.05103085828075712
0.11199999999999997,CW,LF,0.9971092649858782,0.05148582527155749
0.11299999999999998,CW,LF,0.997057551730321,0.05194066444712035
0.11399999999999998,CW,LF,0.9970053836999613,0.052395374690197456
0.11499999999999998,CW,LF,0.9969527610242903,0.05284995488418101
0.11599999999999998,CW,LF,0.9968996838339147,0.05330440391309649
0.11699999999999998,CW,LF,0.9968461522605574,0.05375872066162027
0.11799999999999998,CW,LF,0.9967921664370564,0.05421290401507976
0.11899999999999998,CW,LF,0.9967377264973637,0.054666952859457975
0.11999999999999998,CW,LF,0.9966828325765451,0.05512086608139986
0.12099999999999998,CW,LF,0.9966274848107793,0.05557464256821432
0.12199999999999998,CW,LF,0.9965716833373577,0.05602828120788817
0.12299999999999997,CW,LF,0.996515428294683,0.056481780889084135
0.12399999999999997,CW,LF,0.9964587198222692,0.05693514050114978
0.12499999999999997,CW,LF,0.9964015580607404,0.05738835893411983
0.12599999999999997,CW,LF,0.9963439431518305,0.05784143507872346
0.12699999999999997,CW,LF,0.996285875238382,0.05829436782638953
0.12799999999999997,CW,LF,0.996227354464346,0.05874715606925513
0.12899999999999998,CW,LF,0.9961683809747807,0.05919979870016308
0.12999999999999998,CW,LF,0.9961089549158518,0.059652294612674225
0.13099999999999998,CW,LF,0.9960490764348301,0.0601046427010715
0.13199999999999998,CW,LF,0.9959887456800925,0.06055684186036334
0.13299999999999998,CW,LF,0.9959279628011205,0.061008890986291225
0.13399999999999998,CW,LF,0.9958667279484991,0.06146078897532976
0.13499999999999998,CW,LF,0.9958050412739163,0.061912534724701214
0.13599999999999998,CW,LF,0.9957429029301635,0.06236412713237467
0.13699999999999998,CW,LF,0.9956803130711327,0.06281556509706804
0.13799999999999998,CW,LF,0.9956172718518169,0.06326684751826224
0.13899999999999998,CW,LF,0.9955537794283106,0.06371797329620482
0.13999999999999999,CW,LF,0.9954898359578056,0.0641689413319033
0.141,CW,LF,0.9954254415985937,0.06461975052714905
0.14199999999999996,CW,LF,0.9953605965100639,0.06507039978450499
0.14299999999999996,CW,LF,0.9952953008527027,0.0655208880073248
0.14399999999999996,CW,LF,0.9952295547880927,0.06597121409975205
0.14499999999999996,CW,LF,0.9951633584789117,0.06642137696672347
0.14599999999999996,CW,LF,0.9950967120889327,0.06687137551398117
0.14699999999999996,CW,LF,0.9950296157830215,0.06732120864806206
0.14799999999999996,CW,LF,0.9949620697271384,0.0677708752763301
0.14899999999999997,CW,LF,0.9948940740883349,0.06822037430695635
0.14999999999999997,CW,LF,0.9948256290347539,0.06866970464893353
0.15099999999999997,CW,LF,0.9947567347356299,0.06911886521208596
0.15199999999999997,CW,LF,0.9946873913612859,0.06956785490706863
0.15299999999999997,CW,LF,0.9946175990831346,0.0700166726453707
0.15399999999999997,CW,LF,0.9945473580736767,0.07046531733932973
0.15499999999999997,CW,LF,0.9944766685064995,0.07091378790212631
0.15599999999999997,CW,LF,0.9944055305562781,0.07136208324780104
0.15699999999999997,CW,LF,0.9943339443987715,0.07181020229124348
0.15799999999999997,CW,LF,0.9942619102108246,0.07225814394821704
0.15899999999999997,CW,LF,0.994189428170365,0.07270590713534353
0.15999999999999998,CW,LF,0.9941164984564045,0.07315349077012846
0.16099999999999998,CW,LF,0.9940431212490364,0.07360089377095136
0.16199999999999998,CW,LF,0.9939692967294343,0.07404811505707583
0.16299999999999998,CW,LF,0.9938950250798535,0.07449515354865696
0.16399999999999998,CW,LF,0.9938203064836282,0.07494200816674453
0.16499999999999998,CW,LF,0.9937451411251705,0.0753886778332875
0.16599999999999998,CW,LF,0.9936695291899712,0.0758351614711409
0.16699999999999998,CW,LF,0.9935934708645966,0.0762814580040664
0.16799999999999995,CW,LF,0.9935169663366898,0.0767275663567472
0.16899999999999996,CW,LF,0.9934400157949679,0.0771734854547799
0.16999999999999996,CW,LF,0.993362619429223,0.07761921422469503
0.17099999999999996,CW,LF,0.9932847774303188,0.07806475159394309
0.17199999999999996,CW,LF,0.9932064899901925,0.07851009649091772
0.17299999999999996,CW,LF,0.9931277573018513,0.07895524784495432
0.17399999999999996,CW,LF,0.9930485795593733,0.07940020458632874
0.17499999999999996,CW,LF,0.9929689569579057,0.07984496564627257
0.17599999999999996,CW,LF,0.9928888896936638,0.08028952995697268
0.17699999999999996,CW,LF,0.9928083779639306,0.08073389645157385
0.17799999999999996,CW,LF,0.9927274219670548,0.08117806406418994
0.17899999999999996,CW,LF,0.9926460219024509,0.08162203172990617
0.17999999999999997,CW,LF,0.9925641779705985,0.08206579838478435
0.18099999999999997,CW,LF,0.9924818903730396,0.082509362965867
0.18199999999999997,CW,LF,0.9923991593123787,0.08295272441117925
0.18299999999999997,CW,LF,0.9923159849922828,0.08339588165974755
0.18399999999999997,CW,LF,0.992232367617478,0.083838833651583
0.18499999999999997,CW,LF,0.9921483073937514,0.08428157932770669
0.18599999999999997,CW,LF,0.9920638045279473,0.0847241176301426
0.18699999999999997,CW,LF,0.991978859227968,0.08516644750192844
0.18799999999999997,CW,LF,0.9918934717027723,0.08560856788711509
0.18899999999999997,CW,LF,0.9918076421623744,0.08605047773077784
0.18999999999999997,CW,LF,0.9917213708178425,0.08649217597901376
0.19099999999999998,CW,LF,0.9916346578812991,0.08693366157895953
0.19199999999999998,CW,LF,0.9915475035659181,0.08737493347878197
0.19299999999999995,CW,LF,0.9914599080859252,0.08781599062768806
0.19399999999999995,CW,LF,0.9913718716565965,0.08825683197593862
0.19499999999999995,CW,LF,0.9912833944942565,0.08869745647483533
0.19599999999999995,CW,LF,0.9911944768162789,0.08913786307674208
0.19699999999999995,CW,LF,0.9911051188410843,0.08957805073508791
0.19799999999999995,CW,LF,0.9910153207881386,0.09001801840435555
0.19899999999999995,CW,LF,0.9909250828779534,0.09045776504011346
0.19999999999999996,CW,LF,0.990834405332084,0.0908972895989919
0.20099999999999996,CW,LF,0.9907432883731285,0.09133659103871236
0.20199999999999996,CW,LF,0.9906517322247265,0.09177566831807374
0.20299999999999996,CW,LF,0.9905597371115591,0.09221452039697393
0.20399999999999996,CW,LF,0.9904673032593457,0.09265314623639755
0.20499999999999996,CW,LF,0.9903744308948454,0.09309154479843443
0.20599999999999996,CW,LF,0.9902811202458537,0.09352971504627806
0.20699999999999996,CW,LF,0.990187371541203,0.09396765594423152
0.20799999999999996,CW,LF,0.99009318501076,0.09440536645771107
0.20899999999999996,CW,LF,0.9899985608854267,0.09484284555325592
0.20999999999999996,CW,LF,0.9899034993971371,0.09528009219852758
0.21099999999999997,CW,LF,0.989808000778857,0.09571710536231584
0.21199999999999997,CW,LF,0.9897120652645829,0.096153884014544
0.21299999999999997,CW,LF,0.9896156930893413,0.09659042712627844
0.21399999999999997,CW,LF,0.9895188844891865,0.09702673366972134
0.21499999999999997,CW,LF,0.9894216397012001,0.09746280261823093
0.21599999999999997,CW,LF,0.9893239589634901,0.09789863294631353
0.21699999999999997,CW,LF,0.9892258425151891,0.09833422362963246
0.21799999999999997,CW,LF,0.9891272905964537,0.09876957364501948
0.21899999999999994,CW,LF,0.9890283034484623,0.09920468197046672
0.21999999999999995,CW,LF,0.9889288813134163,0.09963954758514318
0.22099999999999995,CW,LF,0.9888290244345356,0.1000741694693897
0.22199999999999995,CW,LF,0.9887287330560603,0.1005085466047342
0.22299999999999995,CW,LF,0.9886280074232483,0.10094267797388587
0.22399999999999995,CW,LF,0.9885268477823735,0.10137656256074767
0.22499999999999995,CW,LF,0.9884252543807259,0.10181019935041642
0.22599999999999995,CW,LF,0.9883232274666096,0.10224358732918828
0.22699999999999995,CW,LF,0.9882207672893419,0.10267672548456713
0.22799999999999995,CW,LF,0.9881178740992521,0.10310961280526401
0.22899999999999995,CW,LF,0.9880145481476797,0.10354224828120676
0.22999999999999995,CW,LF,0.9879107896869742,0.1039746309035359
0.23099999999999996,CW,LF,0.9878065989704929,0.10440675966462189
0.23199999999999996,CW,LF,0.9877019762526008,0.10483863355806108
0.23299999999999996,CW,LF,0.9875969217886679,0.10527025157868067
0.23399999999999996,CW,LF,0.9874914358350688,0.10570161272254638
